participant_id,first_name,last_name,gender,age,grade,region,district,school,language,family_type,round_1_score,passed_round_1,round_2_score,status
P02572,Сауле,Тулегенов,F,13,6,Жетысуская область, Центральный район ,Школа №5,kk,single,27.3,False,,eliminated
P02573,Андрей,Попов,M,17,10,г. Астана,Северный район,Школа №2,ru,full,50.5,False,,eliminated
P02574,Айдана,Нурланов,F,10,4,Костанайская область,Западный район,Школа №1,kk,full,54.2,False,,eliminated
P02575,София,Петрова,F,15,9,Актюбинская область,Западный район,Школа №2,ru,full,94.3,True,56.2,finalist
P02576,Сауле,Сериков,F,15,9,Северо-Казахстанская область,Заречный район,Школа №4,kk,full,38.3,False,,eliminated
P02577,Санжар,Касенов,M,15,9,Западно-Казахстанская область,Сельский район,Школа №3,kk,full,77.0,True,39.2,finalist
P02578,Арман,Сериков,M,16,10,Туркестанская область,Центральный район,Школа №5,kk,single,64.0,False,,eliminated
P02579,Михаил,Волков,M,14,8,г. Алматы,Заречный район,Школа №1,ru,full,59.2,False,,eliminated
P02580,Ксения,Лебедева,F,16,10,Жетысуская область,Центральный район,Школа №2,ru,full,81.4,True,47.9,finalist
P02581,Жансая,Абилов,F,12,5,Восточно-Казахстанская область,Заречный район,Школа №4,kk,full,60.6,False,,eliminated
P02582,Темирлан,Тулегенов,M,16,9,Актюбинская область,Центральный район,Школа №2,kk,full,60.8,False,,eliminated
P02583,Сабина,Алиев,F,14,8,Акмолинская область,Центральный район,Школа №1,kk,single,48.2,False,,eliminated
P02584,Артём,Петров,M,13,8,Мангистауская область,Северный район,Школа №2,ru,single,67.4,True,81.4,finalist
P02585,Санжар,Кадыров,M,14,7,Западно-Казахстанская область,Западный район,Школа №1,kk,single,65.4,False,,eliminated
P02586,Никита,Попов,M,15,9,Карагандинская область,Южный район,Школа №3,ru,full,45.6,False,,eliminated
P02587,Екатерина,Волкова,F,12,6,г. Астана,Западный район,Школа №1,ru,single,29.2,False,,eliminated
P02588,Арман,Кадыров,M,12,5,Костанайская область,Центральный район,Школа №3,kk,single,46.0,False,,eliminated
P02589,Алихан,Касенов,M,16,11,Западно-Казахстанская область,Сельский район,Школа №4,kk,single,37.0,False,,eliminated
P02590,Мария,Иванова,F,15,9,Алматинская область,Заречный район,Школа №2,ru,full,54.0,False,,eliminated
P02591,Темирлан,Жумабеков,M,11,6,Костанайская область,Северный район,Школа №4,kk,full,73.6,True,54.8,finalist
P02592,Максим,Волков,M,17,10,Мангистауская область,Западный район,Школа №3,ru,full,48.1,False,,eliminated
P02593,Елена,Попова,F,16,11,г. Астана,Западный район,Школа №3,ru,full,54.4,False,,eliminated
P02594,Аяна,Маратов,F,12,7,Алматинская область,Восточный район,Школа №2,kk,full,55.9,False,,eliminated
P02595,Балжан,Бекенов,F,14,8,г. Шымкент,Восточный район,Школа №4,kk,full,67.7,True,82.4,finalist
P02596,Дмитрий,Иванов,M,15,9,Восточно-Казахстанская область,Южный район,Школа №2,ru,full,21.3,False,,eliminated
P02597,Екатерина,Иванова,F,16,10,Павлодарская область,Заречный район,Школа №2,ru,full,45.9,False,,eliminated
P02598,Сауле,Сериков,F,17,10,Карагандинская область,Южный район,Школа №3,kk,single,52.2,False,,eliminated
P02599,Александр,Смирнов,M,11,4,Западно-Казахстанская область,Северный район,Школа №3,ru,full,73.0,True,76.9,finalist
P02600,Андрей,Петров,M,14,8,Улытауская область,Восточный район,Школа №3,ru,full,47.6,False,,eliminated
P02601,Дария,Абилов,F,16,10,Кызылординская область,Северный район,Школа №5,kk,full,26.9,False,,eliminated
P02602,Артём,Соколов,M,11,5,Костанайская область,Центральный район,Школа №5,ru,full,64.3,False,,eliminated
P02603,Андрей,Иванов,M,14,7,Жамбылская область,Южный район,Школа №5,ru,full,45.5,False,,eliminated
P02604,Аян,Бекенов,M,15,9,Туркестанская область,Восточный район,Школа №4,kk,full,37.2,False,,eliminated
P02605,Гульнара,Бекенов,F,10,5,г. Алматы,Восточный район,Школа №3,kk,full,45.6,False,,eliminated
P02606,София,Иванова,F,11,5,г. Шымкент,Сельский район,Школа №3,ru,full,52.2,False,,eliminated
P02607,Михаил,Кузнецов,M,16,9,Западно-Казахстанская область,Восточный район,Школа №3,ru,full,45.9,False,,eliminated
P02608,Наргиз,Кадыров,F,17,11,Алматинская область,Заречный район,Школа №4,kk,single,15.9,False,,eliminated
P02609,Ксения,Соколова,F,13,6,Восточно-Казахстанская область,Южный район,Школа №5,ru,single,62.5,False,,eliminated
P02610,Меруерт,Жумабеков,F,15,9,Жамбылская область,Южный район,Школа №1,kk,full,74.1,True,64.4,finalist
P02611,Сабина,Сатпаев,F,15,10,Кызылординская область,Западный район,Школа №4,kk,full,64.8,False,,eliminated
P02612,Кирилл,Соколов,M,16,10,Костанайская область,Северный район,Школа №1,ru,full,37.9,False,,eliminated
P02613,Темирлан,Тулегенов,M,16,10,Жамбылская область,Центральный район,Школа №5,kk,full,52.0,False,,eliminated
P02614,Екатерина,Соколова,F,16,9,Карагандинская область,Заречный район,Школа №4,ru,single,48.9,False,,eliminated
P02615,Шынгыс,Сатпаев,M,13,8,Западно-Казахстанская область, Восточный район ,Школа №1,kk,single,58.0,False,,eliminated
P02616,Айдана,Сериков,F,11,5,Западно-Казахстанская область,Западный район,Школа №1,kk,single,59.0,False,,eliminated
